date,AAPL_XLK,AAPL_alpha,MSFT_XLK,MSFT_alpha,NVDA_XLK,NVDA_alpha,AVGO_XLK,AVGO_alpha,AMD_XLK,AMD_alpha,ADBE_XLK,ADBE_alpha,CRM_XLK,CRM_alpha,CSCO_XLK,CSCO_alpha,INTC_XLK,INTC_alpha,ORCL_XLK,ORCL_alpha,QCOM_XLK,QCOM_alpha,TXN_XLK,TXN_alpha
2021-02-16,1.3470146591798517,-0.0008273449942863883,0.9225484938054055,9.050739686892366e-05,1.1804430450784136,-0.000754761918378996,1.0550622849688174,0.0018873657927162267,1.154478472442807,-0.0005075182540807222,1.038586411516497,-0.0008379623936942604,0.7689645380943003,-0.002242582773620954,0.40474051716999504,0.0009245952432909749,0.8994879401195433,0.0029890325466925727,0.37590475879169793,0.0008655874394978547,0.9033876172465098,-0.001996402445382359,1.0882931503723399,-0.00015101482470547978
2021-02-17,1.3570762617300227,-0.0010447266551405268,0.9152405976084752,0.00019617665069297644,1.1568478568359346,-0.0002293914051519478,1.0530832117933506,0.0019559674470425413,1.1746888305352532,-0.0009367773167536177,1.056288979147131,-0.0010734414116792671,0.7744040411258154,-0.002137061159989356,0.401201155152483,0.0008998387873749768,0.8759517886109163,0.0034208722051952177,0.3889447960760568,0.0005820158326640413,0.9096459439720274,-0.0021002359170453457,1.066103996670746,0.0002558705931702452
2021-02-18,1.373576658958718,-0.0012281411285110693,0.8854946410427902,0.0005303718486870032,1.2135339661828883,-0.0008627968016248261,1.0828652774093548,0.0016302691918977487,1.191367164794572,-0.001123699138684458,1.0625890647803435,-0.0011645712089279664,0.7941627559157998,-0.0023303145374310476,0.3860372158423823,0.001050785666467107,0.8767957925582028,0.0033984719737722873,0.3617367741353023,0.0008706287947143443,0.9214525233644045,-0.0022386490692617765,1.068763170615997,0.000220382896048134
2021-02-19,1.3787412328955495,-0.0011725727861725322,0.8844651044884726,0.0005897086403387776,1.2194128323475133,-0.0007131996720506951,1.0778101403146718,0.0017386363142437291,1.1735419753120693,-0.001670250136669178,1.0547645705510797,-0.0012676627998110634,0.7668822976069783,-0.002628845675131834,0.39046765206942075,0.001218447056435965,0.8781552418399019,0.0033141497588518544,0.36133011361425943,0.0008848453364863973,0.9222553458778779,-0.0021929357128471633,1.061145556488044,-0.00012321702148183704
2021-02-22,1.3850135971415403,-0.001185574942823939,0.8885898824163001,0.0004163055153475709,1.1880577304012014,-0.00027646187668205115,1.0836193696399798,0.0018398809759079694,1.172087056673803,-0.0014888983554910472,1.0732499874278587,-0.0016557608243693506,0.7366109163911532,-0.002288360386764248,0.39488761858060367,0.0009935293375633201,0.8680313112871296,0.003663872679510024,0.34931174692409933,0.0008248882820262056,0.9192342758944372,-0.0020340352278859384,1.0706694707814628,-7.952756179225706e-05
2021-02-23,1.3704588121229273,-0.0006527245714848208,0.9153967433825768,0.0002662950642681834,1.2321682225196695,-0.0006315003055474078,1.1063092194359823,0.0015713095041651897,1.246709379098485,-0.002119465567206538,1.0700191036620017,-0.0015877416322763766,0.7519474168396966,-0.002401644441656612,0.3911297529641369,0.0007832417488066902,0.9465271257137822,0.002984687779894093,0.14139044282103683,0.0020768086660049112,0.9716089009276525,-0.0021739920252155827,1.092820149859643,-0.00028654631764093714
2021-02-24,1.380778019778549,-0.0004990871702406335,0.9084869575515961,0.00014619918582690233,1.294923819588021,-0.00039783596307955125,1.1175751745320626,0.001480670888019866,1.2808403026950357,-0.0019000186950110483,1.0824760890634078,-0.0013683166757430384,0.7550793255832425,-0.002775274781257769,0.3588206343077148,0.0005832523726115252,0.9344989139966755,0.0030356584280646142,0.10109443163324917,0.0017495415186678765,0.9730519893275592,-0.002432071988086628,1.0964285425072777,-0.0002156555334686162
2021-02-25,1.3323787284058055,-0.0009112140392433896,0.8920389220308932,6.615945573939684e-05,1.3047109612510905,-0.0006326742446814959,1.1188800862353385,0.0016092017128483238,1.2953970794303036,-0.00209371515098035,1.0885090715101906,-0.001566149345346142,0.7815853179248735,-0.0017242931220041453,0.3571551088462413,0.0006350524251991373,0.9662961554562964,0.0033208547084558606,0.10105687512253972,0.0018255985509109795,1.0057920101038855,-0.0020082447594448835,1.1379121089392343,0.00028040800528421903
2021-02-26,1.2758271380200672,-0.0006184053783695668,0.8571665352412376,0.00020256962018898469,1.4783200320104317,-0.001373928141266443,1.1721389666618294,0.0013025285971926368,1.318015087792561,-0.0022143686407226047,1.0697810536060126,-0.001672572413524719,0.826718905155292,-0.001953651654580728,0.3238840282673152,0.0007521554827095564,1.028688046599116,0.0030254522237372974,0.050370774608291244,0.001996134757508846,1.0194094664161442,-0.0019780870188535874,1.1828318768821957,2.2098773565249526e-05
2021-03-01,1.264747936392994,-0.000889660587974334,0.8702721107542069,0.0005447317893244734,1.4893931472860344,-0.0010239067810764919,1.177419103989734,0.001503867452604562,1.2910550218034775,-0.0027555495127337733,1.0699549359587024,-0.0016800574233400767,0.7986646769928716,-0.0028708499524710946,0.31183261334293205,0.0004068022696990561,1.021345553461185,0.002847238696444303,0.04485287094082035,0.0018111860872983083,1.0075817291202218,-0.002245276223511591,1.180563295488907,-1.481031418978907e-05
2021-03-02,1.2901159807575797,-0.0009538435397242843,0.8430707270997985,0.0004617081852630533,1.388716162843256,-0.00120000550844379,1.1964890216430801,0.0016683476453086368,1.2543011725313744,-0.0027457013775442473,1.0464405571326396,-0.0016575645649443342,0.7715725338744881,-0.002705073883428436,0.34537593671224454,0.00045103123390944396,1.0058420537307957,0.002697691205195235,0.10034063714301228,0.0018584408040128542,0.9668546144759551,-0.0025706166870456274,1.1600259646588704,-7.807432588200934e-05
2021-03-03,1.290853489394382,-0.0010441932801385021,0.8422734879684779,0.0005133667637777872,1.4083584236175206,-0.0016091561769578518,1.1982168415924963,0.0016781201169147248,1.2655727342324898,-0.003095052458419591,1.0265935326621667,-0.0015642651297978866,0.7553668079910629,-0.0013325264877201677,0.35448405163755564,0.00024393790996709544,1.0311698227411674,0.0023600001465168443,0.0884562478532441,0.0019215486570358694,0.9650723260280826,-0.002489314621788992,1.1540309646131892,2.365061448587457e-05
2021-03-04,1.267052301373113,-0.000889053106779037,0.8582976985928485,0.0004841458902646132,1.4292006626375757,-0.0016201100676204194,1.2180799364638506,0.0017086137349967686,1.2753474811321204,-0.002981581570862908,1.0587224350898277,-0.0019239326371450574,0.79486944451766,-0.0016518058625691631,0.35434029406357004,0.00016586447324497172,1.028988271311306,0.0020593384113339304,0.07801009568691321,0.0019733867000744287,0.9991792415164015,-0.0027702162727607513,1.1418674552357455,0.0001698537253777292
2021-03-05,1.2550381495618206,-0.00037768109231788407,0.8340399406512624,0.0008778189850353309,1.4318262120707812,-0.0016265986367269857,1.2409040598027552,0.0011590888272063964,1.283585969603973,-0.0032584406041195908,1.0540483060559518,-0.0017652043337515833,0.7453697891883403,-0.0016394287371909258,0.3627063297050662,4.257247136419538e-05,1.0344191977781396,0.001848373798786918,0.11226636663715754,0.0014931371413751426,0.9684435671415355,-0.0035617965728849724,1.1666189633223683,-0.00041059737919924434
2021-03-08,1.231753000552088,-0.0007268317186970225,0.8430136103931607,0.0010140630958658276,1.4011911634287835,-0.0019318074010570975,1.2202592764629039,0.0007135764044180202,1.2650159924630595,-0.0034325383004089735,1.027592934203847,-0.0021808629187465792,0.7671150525964741,-0.0015438451487391363,0.4149549404794203,0.0005610126030480888,1.076600050724959,0.002818070504918346,0.21690991324389594,0.0025454753623868113,0.9686649206070675,-0.0036076578744907327,1.1794071431323219,-0.0002280512298472302
2021-03-09,1.2562234615679277,-0.0009484439612163788,0.8389932338844414,0.0009641817820167361,1.4846826110107967,-0.002159583603887727,1.2994963323283364,8.278575236111856e-05,1.32331065388508,-0.003632468449092385,1.0651186194742404,-0.0025625361276345707,0.7547491324701304,-0.0014447492792040771,0.3372125053715293,0.0011832130457750376,1.0567547863374298,0.002905186720747341,0.14974022716307311,0.003366696470016995,1.0194964716492914,-0.004098785470466574,1.193097852416798,-0.00030907501124307035
2021-03-10,1.2596657065246715,-0.0010409542621990138,0.828096890548349,0.0010240256113023178,1.5626152124983368,-0.0017106542615615093,1.3347465007196704,5.989733827164588e-05,1.3679905815388944,-0.0032675166934383083,1.0880930053325535,-0.0024274113174114578,0.7121291530554995,-0.001232029185474413,0.34588573186338645,0.0008929775920700463,1.0865452709258427,0.0029254014584497064,0.1638473312915033,0.003138363867238531,1.075363914495888,-0.003962543415280911,1.2195976194192342,-0.0001548692223980304
2021-03-11,1.2601300334162364,-0.0012782459393279604,0.830000197895821,0.0011017882391653098,1.5609757453491646,-0.0016903850059643588,1.339067862925901,0.00020027566710143407,1.3682148150218962,-0.003695252112203974,1.0882609673758836,-0.0021728335871046534,0.7090709726293575,-0.0013081025438203475,0.3431211042353012,0.0012034157881433336,1.0886333506089665,0.0028475347497988394,0.16806452795404273,0.0031006320432282685,1.0758525143496613,-0.003997149735874623,1.2201966493468797,-5.8679242765414825e-05
2021-03-12,1.244941111027805,-0.001364991039493793,0.8356625063225521,0.0008932310362344187,1.5789863843988134,-0.0016787096566241667,1.349357715780294,0.00044546138114255835,1.4044005742296224,-0.00348212154306104,1.1062316280669595,-0.002052169048043219,0.7171812491379351,-0.0012429880137374027,0.34628692591215005,0.001242298898950838,1.0713848235717358,0.002902041806558819,0.05283697678913303,0.0017168977426661044,1.0760097365939851,-0.0026421426318339967,1.2289304242050272,0.000138509091923538
2021-03-15,1.2450342768554366,-0.0011822084975854406,0.8360126701891526,0.0008730058317567211,1.573408096878872,-0.0019407463836065768,1.3449442964166862,0.00035592043859052807,1.3900994259372714,-0.0038131982610155775,1.1051441950098775,-0.002467525158712779,0.7257132074754236,-0.001325866855577844,0.3461597023581517,0.0013417796372571342,1.0707167124072552,0.0027413096956337172,0.055958107952928084,0.001620595781226179,1.0752209497253522,-0.0029022184941502518,1.2300891492095898,0.0002779987471087594
2021-03-16,1.2172232656904314,-0.0014495205010303942,0.8442258960347624,0.0008883042381317499,1.6077770689826143,-0.001447037524200931,1.376584878902178,0.0009220461541993889,1.388870003717512,-0.0037856158874238818,1.1336521525174699,-0.002127049000761201,0.7428752914499219,-0.0011363678653696393,0.3469721476198564,0.0013957721348697954,1.0917586478015295,0.0030010279195888676,0.04134187517210337,0.001479179100996922,1.0795948932210437,-0.002821830784920203,1.2340234356874955,0.0002913074865775805
2021-03-17,1.2234417147990917,-0.001249289440024262,0.8386974259876261,0.0006906334851353466,1.6149206093391815,-0.0011988106038668483,1.3760597969744794,0.0008952091639255215,1.3909525354524275,-0.0037076236544674773,1.1292353482119997,-0.0022770010970956226,0.7390736918077592,-0.0012721957144145382,0.34944795585731514,0.0014770123883210743,1.0947281616443116,0.003092848866583147,0.02704224237931273,0.0010258126313024227,1.0826359739886682,-0.0027393347484841626,1.2406351623818221,0.0005087117948087978
2021-03-18,1.224787330629245,-0.0012962369958020971,0.8429284392327132,0.0007518919312681142,1.616577752948775,-0.0010269140301795716,1.3799259126025074,0.0012328062275150558,1.3948568357316145,-0.003530856836692593,1.1261222281329497,-0.0022786116244536293,0.7362756222526542,-0.0014398041346252695,0.3513510959367448,0.001405153444847938,1.105447335889135,0.0036540530306152976,0.021313077996716247,0.0006566584483052341,1.0861814890233163,-0.00252755929129336,1.2430792065410425,0.0008352245709018206
2021-03-19,1.2191029770994237,-0.0010999475146730405,0.8512090126951539,0.0007089349672849009,1.619085472588762,-0.0010683889099473538,1.393890431859487,0.0007848271197648919,1.4232637062341904,-0.0037408060645299423,1.1162774814265992,-0.0025104068360878064,0.7286785578712656,-0.0015338988497828232,0.3641067878824337,0.001107180344567617,1.096330801158702,0.004665258352005231,0.010807330352729561,0.00042248187096512695,1.0808079051734296,-0.002370685744607512,1.2336993962229847,0.0007367263079438027
2021-03-22,1.2207783606713762,-0.0013469919325421224,0.8532932501629146,0.00040335777344243685,1.6161983784374043,-0.000937339050551443,1.38633212253644,0.001410743401990718,1.4157765501362496,-0.0030260904834580058,1.1129829039431651,-0.0022389256396457744,0.7244418824893916,-0.0012271669778308248,0.36171126202381637,0.0013858737307473811,1.0934503529350998,0.00509648000214413,0.011573132280876197,0.00045157936924019036,1.077030981744872,-0.002107127294881545,1.2296757758490207,0.0010935974642960697
2021-03-23,1.2193814410980715,-0.0015263195768035196,0.8657453092527488,0.000577257392647658,1.625524188883922,-0.0006721441808398389,1.3583834398323131,0.0010840763982363703,1.414310787443246,-0.002959800310994985,1.1197074765401949,-0.0021885824345934477,0.7180844940302459,-0.001441149253062862,0.3911507830514122,0.0018370674980349774,1.111096861574745,0.00548148644892818,0.00584476885555134,0.0002946533354171284,1.0917515914150187,-0.0018306290895550173,1.2374528559725813,0.001288388403854165
2021-03-24,1.2205583275714242,-0.001553268472151145,0.8558156175890503,0.0008916803278451436,1.6201094170092525,-0.0005129889146740015,1.3614330073233085,0.0009502459579879145,1.4182286455242128,-0.003106483267538606,1.104502370145372,-0.001682445224420718,0.7099493812995363,-0.0011959837513244218,0.3901692221737003,0.0018499728308594868,1.133730093949975,0.004748816821954831,0.00017831689623375662,0.0004953071490260193,1.1018664137834995,-0.0021261346529832937,1.2370829610209604,0.0012962023145134608
2021-03-25,1.2233891769820948,-0.0016353164974291642,0.8546709930318159,0.0008807694533881098,1.6374291194675918,-0.0005405310200012776,1.358618833627426,0.0008982486427788988,1.4236361213958526,-0.00311829092005863,1.1078954172945166,-0.0017526494261491798,0.7296301823373555,-0.0012825336143611503,0.39443285760252766,0.0017898356694386768,1.1470699467153005,0.004543230472717379,0.009361900331551508,0.0004725235814799409,1.1215646679282882,-0.002673387290193689,1.226550042634016,0.001627662356461265
2021-03-26,1.2035457270993843,-0.0019126821209282658,0.8556846727255878,0.0006630973185542477,1.6590833823693394,-0.00023546765890543344,1.371241028815921,0.0013132831746490866,1.436556646869063,-0.002853415860118421,1.1185298795544076,-0.0015208040074755848,0.7404799100307491,-0.0013808186837820004,0.39194804599970634,0.002012110566495315,1.1620844230283733,0.004766927184714209,0.010114283303312696,0.0009405536479227084,1.1359266192899635,-0.0023183248132503335,1.2407035314547068,0.0018516246994404334
2021-03-29,1.1603634285080222,-0.0021878391088465303,0.847660160421283,0.0005943767844631789,1.6323418072566744,-0.0007084968347646134,1.3837856166175189,0.0014546530015870122,1.4047562686838613,-0.003119986840932791,1.1459949015214221,-0.0015367495040402722,0.7394110498291483,-0.001293067359779559,0.43943145474763085,0.002570722149760818,1.1994256234157417,0.0041221585011446205,0.04668973679217585,0.001417171369950468,1.17193109960369,-0.002249522148030542,1.2769064560562744,0.002134014206938798
2021-03-30,1.1562193138627885,-0.0019288312557232973,0.8475701574623057,0.0007575076404092189,1.6264082661595642,-0.0006975133453539953,1.389999316632237,0.0010084416329960576,1.4033169508643148,-0.0033727101791991773,1.14244238499759,-0.0012829041350236184,0.7343393152709493,-0.0010961870366494614,0.43957000309115685,0.002648911413286142,1.1998730352482123,0.004337545323164739,0.04213595980847901,0.0016450582305603835,1.1744914360604224,-0.002538934357244993,1.2798234466284568,0.0018964246912780655
